bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G39004900046201,390490046201,G3900490004620,39049004620,1,1,1,1,1
G39004900046202,390490046202,G3900490004620,39049004620,1,1,1,1,1
G39004900046203,390490046203,G3900490004620,39049004620,1,1,1,1,1
G39004900047001,390490047001,G3900490004700,39049004700,1,1,1,1,1
G39004900047002,390490047002,G3900490004700,39049004700,1,1,1,1,1
G39004900047003,390490047003,G3900490004700,39049004700,1,1,1,1,1
G39004900047004,390490047004,G3900490004700,39049004700,1,1,1,1,1
G39004900047005,390490047005,G3900490004700,39049004700,1,1,1,1,1
G39004900047006,390490047006,G3900490004700,39049004700,1,1,1,1,1
G39004900048101,390490048101,G3900490004810,39049004810,1,1,1,1,1
G39004900048102,390490048102,G3900490004810,39049004810,1,1,1,1,1
G39004900048103,390490048103,G3900490004810,39049004810,1,1,1,1,1
G39004900048201,390490048201,G3900490004820,39049004820,1,1,1,1,1
G39004900048202,390490048202,G3900490004820,39049004820,1,1,1,1,1
G39004900048203,390490048203,G3900490004820,39049004820,1,1,1,1,1
G39004900049001,390490049001,G3900490004900,39049004900,1,1,1,1,1
G39004900049002,390490049002,G3900490004900,39049004900,1,1,1,1,1
G39004900049003,390490049003,G3900490004900,39049004900,1,1,1,1,1
G39004900049004,390490049004,G3900490004900,39049004900,1,1,1,1,1
G39004900049005,390490049005,G3900490004900,39049004900,1,1,1,1,1
G39004900049006,390490049006,G3900490004900,39049004900,1,1,1,1,1
G39004900050011,390490050011,G3900490004200,39049004200,0.001872132053,0.002197700494,0.002110181448,0.001734185481,0.039848221973
G39004900050011,390490050011,G3900490005000,39049005000,0.998127867947,0.997802299506,0.997889818552,0.998265814519,0.955725640016
G39004900050011,390490050011,G3900490005100,39049005100,0,0,0,0,0.004426138011
G39004900050012,390490050012,G3900490004200,39049004200,0,0,0,0,0.005747196145
G39004900050012,390490050012,G3900490005000,39049005000,1,1,1,1,0.994252803855
G39004900050021,390490050021,G3900490005000,39049005000,1,1,1,1,1
G39004900050022,390490050022,G3900490005000,39049005000,1,1,1,1,1
G39004900050023,390490050023,G3900490005000,39049005000,1,1,1,1,1
G39004900050024,390490050024,G3900490005000,39049005000,1,1,1,1,1
G39004900051001,390490051001,G3900490005100,39049005100,1,1,1,1,1
G39004900051002,390490051002,G3900490005100,39049005100,1,1,1,1,1
G39004900052001,390490052001,G3900490004000,39049004000,0,0,0.001420454545,0.001275510204,0.213462429883
G39004900052001,390490052001,G3900490005200,39049005200,1,1,0.998579545455,0.998724489796,0.786537570117
G39004900052002,390490052002,G3900490005200,39049005200,1,1,1,1,1
G39004900052003,390490052003,G3900490004000,39049004000,0,0,0,0,0.336973507146
G39004900052003,390490052003,G3900490005200,39049005200,1,1,1,1,0.663026492854
G39004900053001,390490053001,G3900490005300,39049005300,1,1,1,1,1
G39004900053002,390490053002,G3900490005300,39049005300,1,1,1,1,1
G39004900053003,390490053003,G3900490005300,39049005300,1,1,1,1,1
G39004900054101,390490054101,G3900490005410,39049005410,1,1,1,1,1
G39004900054201,390490054201,G3900490005420,39049005420,1,1,1,1,1
G39004900054202,390490054202,G3900490005420,39049005420,1,1,1,1,1
G39004900054203,390490054203,G3900490005420,39049005420,1,1,1,1,1
G39004900055001,390490055001,G3900490005500,39049005500,1,1,1,1,1
G39004900055002,390490055002,G3900490005500,39049005500,1,1,1,1,1
G39004900055003,390490055003,G3900490005500,39049005500,1,1,1,1,1
G39004900055004,390490055004,G3900490005500,39049005500,1,1,1,1,1
G39004900055005,390490055005,G3900490005500,39049005500,1,1,1,1,1
G39004900056101,390490056101,G3900490005610,39049005610,1,1,1,1,1
G39004900056102,390490056102,G3900490005610,39049005610,1,1,1,1,1
G39004900056201,390490056201,G3900490005620,39049005620,1,1,1,1,1
G39004900056202,390490056202,G3900490005620,39049005620,1,1,1,1,1
G39004900056203,390490056203,G3900490005620,39049005620,1,1,1,1,1
G39004900056204,390490056204,G3900490005620,39049005620,1,1,1,1,1
G39004900057001,390490057001,G3900490005700,39049005700,1,1,1,1,1
G39004900057002,390490057002,G3900490005700,39049005700,1,1,1,1,1
G39004900057003,390490057003,G3900490005700,39049005700,1,1,1,1,1
G39004900057004,390490057004,G3900490005700,39049005700,1,1,1,1,1
G39004900058101,390490058101,G3900490005810,39049005810,1,1,1,1,1
G39004900058102,390490058102,G3900490005810,39049005810,1,1,1,1,1
G39004900058103,390490058103,G3900490005810,39049005810,1,1,1,1,1
G39004900058201,390490058201,G3900490005820,39049005820,1,1,1,1,1
G39004900058202,390490058202,G3900490005820,39049005820,1,1,1,1,1
G39004900059001,390490059001,G3900490005900,39049005900,1,1,1,1,1
G39004900059002,390490059002,G3900490005900,39049005900,1,1,1,1,1
G39004900059003,390490059003,G3900490005900,39049005900,1,1,1,1,1
G39004900060001,390490060001,G3900490006000,39049006000,1,1,1,1,1
G39004900060002,390490060002,G3900490006000,39049006000,1,1,1,1,1
G39004900060003,390490060003,G3900490006000,39049006000,1,1,1,1,1
G39004900061001,390490061001,G3900490006100,39049006100,1,1,1,1,1
G39004900061002,390490061002,G3900490006100,39049006100,1,1,1,1,1
G39004900062361,390490062361,G3900490006236,39049006236,1,1,1,1,1
G39004900062362,390490062362,G3900490006236,39049006236,1,1,1,1,1
G39004900062363,390490062363,G3900490006236,39049006236,1,1,1,1,1
G39004900062371,390490062371,G3900490006220,39049006220,1,1,1,1,1
G39004900062372,390490062372,G3900490006220,39049006220,1,1,1,1,1
G39004900062373,390490062373,G3900490006220,39049006220,1,1,1,1,1
G39004900062374,390490062374,G3900490006220,39049006220,1,1,1,1,1
G39004900062381,390490062381,G3900490006220,39049006220,1,1,1,1,1
G39004900062391,390490062391,G3900490006230,39049006230,1,1,1,1,1
G39004900062392,390490062392,G3900490006230,39049006230,1,1,1,1,1
G39004900062393,390490062393,G3900490006230,39049006230,1,1,1,1,1
G39004900062401,390490062401,G3900490006230,39049006230,1,1,1,1,1
G39004900062402,390490062402,G3900490006230,39049006230,1,1,1,1,1
G39004900062411,390490062411,G3900490006230,39049006230,1,1,1,1,1
G39004900062412,390490062412,G3900490006230,39049006230,1,1,1,1,1
G39004900062413,390490062413,G3900490006230,39049006230,1,1,1,1,1
G39004900063011,390490063011,G3900490006371,39049006371,1,1,1,1,1
G39004900063012,390490063012,G3900490006371,39049006371,1,1,1,1,0.99947172412
G39004900063012,390490063012,G3900490006220,39049006220,0,0,0,0,4.37122395e-4
G39004900063012,390490063012,G3900490006372,39049006372,0,0,0,0,9.1153485e-5
G39004900063021,390490063021,G3900490006371,39049006371,1,1,1,1,1
G39004900063022,390490063022,G3900490006371,39049006371,1,1,1,1,1
G39004900063101,390490063101,G3900490006310,39049006310,1,1,1,1,1
G39004900063102,390490063102,G3900490006310,39049006310,1,1,1,1,1
G39004900063103,390490063103,G3900490006310,39049006310,1,1,1,1,1
G39004900063104,390490063104,G3900490006310,39049006310,1,1,1,1,1
G39004900063211,390490063211,G3900490006321,39049006321,0.983500192281,0.985315314697,0.985215687635,0.98547813105,0.967233393566
G39004900063211,390490063211,G3900490006353,39049006353,0.016499807719,0.014684685303,0.014784312365,0.01452186895,0.032766606434
G39004900063212,390490063212,G3900490006321,39049006321,0.992685547583,0.993359105572,0.993583219578,0.993835564875,0.992796910704
G39004900063212,390490063212,G3900490007811,39049007811,0.007314452417,0.006640894428,0.006416780422,0.006164435125,0.007203089296
G39004900063213,390490063213,G3900490006321,39049006321,0.97399103139,0.969483568075,0.977116704805,0.978021978022,0.985220474321
G39004900063213,390490063213,G3900490006353,39049006353,0.02600896861,0.030516431925,0.022883295195,0.021978021978,0.014779525679
G39004900063214,390490063214,G3900490006321,39049006321,1,1,1,1,1
G39004900063231,390490063231,G3900490006323,39049006323,1,1,1,1,1
G39004900063232,390490063232,G3900490006323,39049006323,1,1,1,1,1
G39004900063233,390490063233,G3900490006323,39049006323,1,1,1,1,1
G39004900063301,390490063301,G3900490006330,39049006330,1,1,1,1,1
G39004900063302,390490063302,G3900490006330,39049006330,1,1,1,1,1
G39004900063303,390490063303,G3900490006330,39049006330,1,1,1,1,1
G39004900063304,390490063304,G3900490006330,39049006330,1,1,1,1,1
G39004900063305,390490063305,G3900490006330,39049006330,1,1,1,1,1
G39004900063306,390490063306,G3900490006330,39049006330,1,1,1,1,1
G39004900063401,390490063401,G3900490006340,39049006340,1,1,1,1,1
G39004900063402,390490063402,G3900490006340,39049006340,1,1,1,1,1
G39004900063511,390490063511,G3900490006351,39049006351,1,1,1,1,1
G39004900063512,390490063512,G3900490006351,39049006351,1,1,1,1,1
G39004900063513,390490063513,G3900490006351,39049006351,1,1,1,1,1
G39004900063521,390490063521,G3900490006352,39049006352,1,1,1,1,1
G39004900063522,390490063522,G3900490006352,39049006352,1,1,1,1,1
G39004900063523,390490063523,G3900490006352,39049006352,1,1,1,1,1
G39004900063531,390490063531,G3900490006353,39049006353,1,1,1,1,0.996268367755
G39004900063531,390490063531,G3900490006321,39049006321,0,0,0,0,0.003731632245
G39004900063532,390490063532,G3900490006353,39049006353,1,1,1,1,1
G39004900063533,390490063533,G3900490006353,39049006353,0.888019361986,0.890053307619,0.889855335182,0.890127009831,0.851265580302
G39004900063533,390490063533,G3900490006395,39049006395,0.111980638014,0.109946692381,0.110144664818,0.109872990169,0.148734419698
G39004900063534,390490063534,G3900490006353,39049006353,1,1,1,1,0.994882219786
G39004900063534,390490063534,G3900490006340,39049006340,0,0,0,0,0.005117780214
G39004900063721,390490063721,G3900490006372,39049006372,1,1,1,1,1
G39004900063722,390490063722,G3900490006372,39049006372,1,1,1,1,1
G39004900063723,390490063723,G3900490006372,39049006372,1,1,1,1,0.999378573613
G39004900063723,390490063723,G3900490006371,39049006371,0,0,0,0,6.21426387e-4
G39004900063724,390490063724,G3900490006372,39049006372,1,1,1,1,1
G39004900063841,390490063841,G3900490006384,39049006384,1,1,1,1,0.981115777691
G39004900063841,390490063841,G3900490006383,39049006383,0,0,0,0,0.018884222309
G39004900063842,390490063842,G3900490006384,39049006384,1,1,1,1,1
G39004900063843,390490063843,G3900490006384,39049006384,1,1,1,1,0.980268074624
G39004900063843,390490063843,G3900490006383,39049006383,0,0,0,0,0.019731925376
G39004900063844,390490063844,G3900490006384,39049006384,1,1,1,1,1
G39004900063861,390490063861,G3900490006386,39049006386,1,1,1,1,1
G39004900063861,390490063861,G3900490006220,39049006220,0,0,0,0,0
G39004900063862,390490063862,G3900490006386,39049006386,1,1,1,1,1
G39004900063863,390490063863,G3900490006386,39049006386,0.997937336052,0.998558963855,1,0.99941390269,0.995210487495
G39004900063863,390490063863,G3900490006387,39049006387,0.002062663948,0.001441036145,0,5.8609731e-4,0.004789512505
G39004900063871,390490063871,G3900490006387,39049006387,1,1,1,1,1
G39004900063872,390490063872,G3900490006387,39049006387,1,1,1,1,1
G39004900063873,390490063873,G3900490006387,39049006387,1,1,1,1,1
G39004900063874,390490063874,G3900490006387,39049006387,1,1,1,1,1
G39004900063875,390490063875,G3900490006387,39049006387,1,1,1,1,1
G39004900063911,390490063911,G3900490006391,39049006391,1,1,1,1,1
G39004900063912,390490063912,G3900490006391,39049006391,1,1,1,1,1
G39004900063913,390490063913,G3900490006391,39049006391,1,1,1,1,1
G39004900063913,390490063913,G3900490007041,39049007041,0,0,0,0,0
G39004900063921,390490063921,G3900490006392,39049006392,1,1,1,1,1
G39004900063921,390490063921,G3900490006721,39049006721,0,0,0,0,0
G39004900063922,390490063922,G3900490006721,39049006721,0,0,0,0,0
G39004900063922,390490063922,G3900490006392,39049006392,1,1,1,1,1
G39004900063922,390490063922,G3900490006910,39049006910,0,0,0,0,0
G39004900063931,390490063931,G3900490006393,39049006393,1,1,1,1,0.979945155338
G39004900063931,390490063931,G3900490006383,39049006383,0,0,0,0,0.020054844662
G39004900063932,390490063932,G3900490006393,39049006393,1,1,1,1,0.949557631957
G39004900063932,390490063932,G3900490006383,39049006383,0,0,0,0,0.050442368043
G39004900063933,390490063933,G3900490006393,39049006393,1,1,1,1,1
G39004900063941,390490063941,G3900490006394,39049006394,1,1,1,1,1
G39004900063942,390490063942,G3900490006394,39049006394,1,1,1,1,1
G39004900063951,390490063951,G3900490006395,39049006395,1,1,1,1,1
G39004900063952,390490063952,G3900490006395,39049006395,0.997970781571,0.998093426641,0.999507224116,0.999556365202,0.994514519555
G39004900063952,390490063952,G3900490006372,39049006372,0,0,0,0,0.002307727431
G39004900063952,390490063952,G3900490006340,39049006340,0,0,0,0,0.002964257375
G39004900063952,390490063952,G3900490006353,39049006353,0.002029218429,0.001906573359,4.92775884e-4,4.43634798e-4,2.13495639e-4
G39004900063953,390490063953,G3900490006395,39049006395,1,1,1,1,1
G39004900063961,390490063961,G3900490006396,39049006396,1,1,1,1,1
G39004900063962,390490063962,G3900490006396,39049006396,1,1,1,1,1
G39004900063963,390490063963,G3900490006396,39049006396,1,1,1,1,1
G39004900063964,390490063964,G3900490006396,39049006396,1,1,1,1,1
G39004900063971,390490063971,G3900490006383,39049006383,1,1,1,1,1
G39004900063972,390490063972,G3900490006383,39049006383,1,1,1,1,1
G39004900063973,390490063973,G3900490006383,39049006383,1,1,1,1,1
G39004900063974,390490063974,G3900490006383,39049006383,1,1,1,1,1
G39004900063981,390490063981,G3900490006383,39049006383,1,1,1,1,1
G39004900063981,390490063981,G3900490006236,39049006236,0,0,0,0,0
G39004900063982,390490063982,G3900490006383,39049006383,1,1,1,1,0.996057541194
G39004900063982,390490063982,G3900490006236,39049006236,0,0,0,0,0.003942458806
G39004900064101,390490064101,G3900490006410,39049006410,1,1,1,1,1
G39004900064102,390490064102,G3900490006410,39049006410,1,1,1,1,1
G39004900064102,390490064102,G3900490007941,39049007941,0,0,0,0,0
G39004900064103,390490064103,G3900490006410,39049006410,1,1,1,1,1
G39004900064301,390490064301,G3900490006430,39049006430,1,1,1,1,1
G39004900064302,390490064302,G3900490006430,39049006430,1,1,1,1,1
G39004900064303,390490064303,G3900490006430,39049006430,1,1,1,1,1
G39004900064304,390490064304,G3900490006430,39049006430,1,1,1,1,1
G39004900064305,390490064305,G3900490006430,39049006430,1,1,1,1,1
G39004900065001,390490065001,G3900490001122,39049001122,0.025,0.032653061224,0.099173553719,0.093994778068,0.03143404687
G39004900065001,390490065001,G3900490006500,39049006500,0.975,0.967346938776,0.900826446281,0.906005221932,0.967518819595
G39004900065001,390490065001,G3900490006430,39049006430,0,0,0,0,0.001047133535
G39004900065002,390490065002,G3900490006500,39049006500,1,1,1,1,1
G39004900065003,390490065003,G3900490006500,39049006500,1,1,1,1,1
G39004900065004,390490065004,G3900490006500,39049006500,1,1,1,1,1
G39004900066001,390490066001,G3900490006600,39049006600,1,1,1,1,1
G39004900066002,390490066002,G3900490006600,39049006600,1,1,1,1,1
G39004900066003,390490066003,G3900490006600,39049006600,1,1,1,1,1
G39004900067101,390490067101,G3900490006710,39049006710,1,1,1,1,1
G39004900067102,390490067102,G3900490006710,39049006710,1,1,1,1,1
G39004900067211,390490067211,G3900490006721,39049006721,1,1,1,1,1
G39004900067212,390490067212,G3900490006721,39049006721,1,1,1,1,1
G39004900067213,390490067213,G3900490006721,39049006721,1,1,1,1,1
G39004900067214,390490067214,G3900490006721,39049006721,1,1,1,1,1
G39004900067221,390490067221,G3900490006722,39049006722,1,1,1,1,0.974287296666
G39004900067221,390490067221,G3900490009900,39049009900,0,0,0,0,0.025712703334
G39004900067222,390490067222,G3900490006722,39049006722,1,1,1,1,1
G39004900067223,390490067223,G3900490006722,39049006722,1,1,1,1,1
G39004900068101,390490068101,G3900490006810,39049006810,1,1,1,1,1
G39004900068101,390490068101,G3900490006950,39049006950,0,0,0,0,0
G39004900068102,390490068102,G3900490006810,39049006810,0.999569590067,0.999424378948,0.999451733147,0.999465731449,0.996051699297
G39004900068102,390490068102,G3900490006822,39049006822,4.30409933e-4,5.75621052e-4,5.48266853e-4,5.34268551e-4,0.003948300703
G39004900068211,390490068211,G3900490006821,39049006821,1,1,1,1,1
G39004900068212,390490068212,G3900490006821,39049006821,1,1,1,1,0.996149226138
G39004900068212,390490068212,G3900490006950,39049006950,0,0,0,0,0.003850773862
G39004900068221,390490068221,G3900490006822,39049006822,0.996991311317,0.997229669365,0.997445209167,0.997182079621,0.981291757204
G39004900068221,390490068221,G3900490006810,39049006810,0.003008688683,0.002770330635,0.002554790833,0.002817920379,0.018708242796
G39004900068222,390490068222,G3900490006822,39049006822,1,1,1,1,1
G39004900069101,390490069101,G3900490006910,39049006910,1,1,1,1,0.998923649762
G39004900069101,390490069101,G3900490006392,39049006392,0,0,0,0,0
G39004900069101,390490069101,G3900490006950,39049006950,0,0,0,0,0.001076350238
G39004900069102,390490069102,G3900490006910,39049006910,1,1,1,1,1
G39004900069211,390490069211,G3900490006921,39049006921,1,1,1,1,1
G39004900069212,390490069212,G3900490006722,39049006722,0,0,0,0,0.005102871168
G39004900069212,390490069212,G3900490006810,39049006810,5.85722293e-4,5.73529624e-4,6.57262224e-4,6.56122988e-4,0.036527274306
G39004900069212,390490069212,G3900490006822,39049006822,0,0,0,0,0.036349199283
G39004900069212,390490069212,G3900490006921,39049006921,0.999414277707,0.999426470376,0.999342737776,0.999343877012,0.913064357335
G39004900069212,390490069212,G3900490006710,39049006710,0,0,0,0,0.008956297908
G39004900069213,390490069213,G3900490006921,39049006921,1,1,1,1,1
G39004900069214,390490069214,G3900490006921,39049006921,1,1,1,1,1
G39004900069231,390490069231,G3900490006923,39049006923,1,1,1,1,1
G39004900069232,390490069232,G3900490006923,39049006923,1,1,1,1,1
